LeaveOn,HR,RE,Rress,SDATA,RPK,RPKHD,SwSD
0,74,16.9,3144,868,5261,4740,38
0,73,17,3186,807,4309,4741,253
0,73,17.1,3194,433,4130,4741,11
0,73,17.1,3168,460,4174,4741,15
0,73,17.1,3157,571,4195,4741,8
0,73,17,3191,613,4048,4741,14
0,73,16.9,3187,583,4314,4741,9
0,73,16.4,3163,488,3525,4741,17
0,72,16,3191,502,4334,4741,8
0,71,15.6,3202,581,4706,4741,9
0,70,15.4,3181,557,5035,4740,6
0,70,15.4,3201,736,4885,4740,9
0,69,15.4,3205,666,4885,4740,13
0,68,15.4,3208,384,4461,4740,11
0,68,15.5,3213,406,4402,4692,6
0,67,15.7,3215,421,3531,4691,18
0,66,15.9,3215,409,2486,4691,6
0,66,16.2,3216,427,2030,4691,14
0,66,16.7,3216,487,812,4651,13
0,66,17,3217,516,557,4582,15
3,66,0,3217,516,169,4580,17
3,66,0,3218,491,55,4567,17
3,66,0,3219,460,57,4567,10
3,66,0,3220,491,61,4567,11
3,66,0,3220,533,61,4567,13
3,66,0,3220,565,42,4567,13
3,66,0,3222,537,50,4567,14
3,66,0,3211,536,133,4567,16
3,66,0,3170,557,164,4567,32
3,66,0,3172,739,207,4567,12
3,66,0,3198,777,741,4567,36
3,66,0,3203,541,1310,4567,10
0,66,19.6,3172,658,3274,4552,20
0,66,19.5,3171,1563,3365,4527,40
0,67,19.6,3188,2213,4205,4463,64
0,67,19.6,3167,2249,4469,4456,37
0,67,19.6,3109,1795,4981,4456,51
0,67,19.6,3168,1063,5107,4456,28
0,67,21,3194,641,5722,4456,39
0,67,21.3,3174,580,5722,4456,18
0,68,20.1,3139,556,5720,4456,14
0,69,18.8,3166,773,5471,4456,35
0,70,18.5,3197,768,5532,4456,26
0,70,18,3188,502,4903,4456,19
0,70,17.5,3204,761,4945,4456,22
0,71,17.4,3207,811,4666,4456,83
0,71,17.3,3211,525,4303,4463,10
0,71,17.1,3218,435,4127,4456,16
0,73,16.7,3220,443,3467,4365,10
0,69,16.4,3223,446,3149,4204,14
0,66,16.4,3224,447,2121,4188,10
0,65,16.4,3224,453,925,4186,7
0,65,16.5,3226,471,817,4166,14
3,65,0,3226,486,202,4139,11
3,65,0,3227,499,89,4131,11
3,64,0,3220,499,44,4058,9
3,64,0,3178,510,63,4013,5
3,64,0,3181,680,357,3965,34
3,64,0,3210,690,1058,3962,37
0,64,19.1,3216,502,1656,3615,9
0,64,18.9,3191,495,3273,3581,11
0,64,18.9,3166,500,3382,3473,9
0,64,18.7,3202,489,3431,3362,16
0,64,18.2,3212,469,3733,3362,10
0,64,18.1,3191,594,2716,3293,15
0,64,17.3,3159,578,3805,3293,21
0,64,16.9,3168,549,3613,3293,16
0,64,16.7,3203,596,3913,3293,16
0,64,16.6,3210,531,3463,3293,11
0,64,16.5,3176,632,3209,3293,7
0,64,16.5,3163,623,3279,3293,18
0,64,15.9,3202,567,3082,3190,95
0,65,15.7,3212,537,3939,3190,10
0,65,15.4,3210,452,3993,3190,13
0,65,15,3185,542,4469,3190,9
0,65,14.9,3182,535,3849,3190,17
0,66,14.7,3212,665,3394,3190,80
0,67,14.3,3218,651,2332,3192,15
0,65,14,3182,450,3141,3192,23
0,64,13.8,3162,1110,3352,3192,22
0,63,13.7,3203,1181,3746,3293,26
0,63,13.7,3217,613,4233,3317,9
0,63,13.7,3204,498,3742,3362,10
0,63,13.7,3172,503,4440,3378,9
0,63,13.6,3180,533,3880,3413,40
0,65,13.5,3210,541,3858,3418,16
0,65,13.7,3220,403,3051,3433,12
0,64,13.6,3202,367,3597,3502,9
0,64,13.5,3185,398,3597,3502,9
0,64,13.4,3214,626,2945,3502,64
0,64,13.4,3220,627,3284,3502,15
0,63,13.4,3211,436,1971,3502,11
0,63,13.3,3188,395,3383,3502,10
0,63,13.3,3185,539,3379,3502,11
0,63,13.3,3214,734,3700,3487,124
0,63,13.3,3221,716,3412,3487,7
0,63,13.3,3187,694,3410,3487,13
0,63,13.3,3173,740,3684,3487,11
0,63,13.3,3208,985,3826,3487,16
0,63,13.4,3167,4461,4495,3487,48
0,62,13.4,3138,7176,4678,3487,79
2,62,13.4,2990,12133,5650,0,141
2,62,13.4,3094,16317,4967,0,706
2,62,13.4,2910,20271,6976,0,860
2,62,13.4,2800,18500,7742,0,569
2,62,13.4,2692,10631,18088,0,73
0,62,13.4,2727,5493,23469,0,18
0,62,13.4,2781,1615,21799,0,9
0,62,13.4,2803,1520,36284,0,11
0,62,13.4,2816,2004,34995,0,11
0,62,13.4,2781,3997,26326,0,28
0,62,13.4,2811,6007,27421,0,32
0,62,13.4,2860,4871,11162,0,16
0,62,13.4,2870,1531,16771,0,14
0,62,13.4,2871,1756,17103,0,13
0,62,13.4,2882,2007,13190,0,32
0,62,13.4,2900,1948,12325,0,8
0,62,13.4,2904,1882,4404,0,111
0,62,13.4,2909,2307,3636,0,20
0,62,13.4,2906,2072,1553,0,17
0,62,13.4,2913,1659,1553,0,22
0,62,13.4,2932,1580,897,0,11
0,62,13.4,2932,1057,2470,0,14
0,62,13.4,2938,1024,2071,0,8
0,62,13.4,2931,1291,2144,0,6
0,62,13.4,2933,1367,2278,0,14
0,62,13.4,2934,1645,1679,0,32
0,62,13.4,2948,1537,311,0,20
0,62,13.4,2949,1106,1565,0,6
0,62,13.4,2948,1025,1943,0,8
0,65,14.8,2942,1000,2004,0,18
0,67,15.5,2947,1265,2004,0,19
0,68,15.4,2952,1226,1248,0,9
0,68,15.4,2959,1006,1319,0,8
0,68,14.4,2952,1209,764,0,6
0,67,13.6,2951,1282,1917,0,15
0,63,13.4,2954,1168,1917,0,54
0,61,13.2,2955,1105,1493,0,11
0,58,13.1,2958,1118,2097,0,7
0,56,13.2,2951,1056,1539,0,9
0,55,13.2,2954,1075,1973,0,6
0,55,13.4,2961,1219,1945,0,12
0,55,13.5,2964,1393,1350,0,9
0,55,13.5,2958,1319,1600,0,13
0,55,13.5,2955,1004,1725,0,11
0,58,13.2,2968,1010,2176,0,19
0,60,12.8,2972,1003,2061,0,10
0,61,12.9,2966,891,2436,0,13
0,61,13.1,2962,1017,2053,0,12
0,61,13.2,2971,1105,2388,0,10
0,61,13.3,2974,1051,2147,0,13
0,61,13.3,2969,1215,2331,0,16
0,61,13.3,2967,1230,2046,0,7
0,61,13.3,2970,1334,2192,0,31
0,61,13.4,2971,1273,2010,0,45
0,59,13.6,2974,997,2157,0,5
0,60,14.1,2967,1043,1976,0,12
0,60,14.3,2969,1000,2167,0,28
0,60,14.5,2975,985,2160,0,10
0,60,14.6,2980,1059,2180,0,12
0,60,14.6,2975,1152,2429,0,10
0,60,14.6,2964,1219,2557,0,9
0,59,14.4,2976,1179,2598,0,10
0,58,14.4,2981,1006,1810,0,17
0,58,14.4,2980,909,1571,0,8
0,58,14.4,2970,1286,1230,0,14
0,58,14.4,2976,1372,1811,0,17
0,58,14.4,2982,1240,2040,0,25
0,58,14.4,2977,1241,1842,0,4
0,58,14.4,2965,1217,2521,0,14
0,58,14.3,2980,1266,2402,0,20
0,58,14.1,2986,1260,2726,0,9
0,58,13.9,2987,1308,2441,0,8
0,58,13.6,2989,1230,2605,0,10
0,58,13.5,2971,1127,2562,0,11
0,57,14,2986,1099,2562,0,9
0,57,14.2,2987,1060,1811,0,10
0,57,14.3,2977,1186,1762,0,10
0,57,14.4,2970,1221,810,0,9
0,57,14.4,2989,1202,1280,0,13
0,57,14.6,2990,1162,1350,0,11
0,57,14.7,2983,1363,1666,0,16
0,57,15.3,2978,1591,1666,0,18
0,57,15.9,2987,1457,1640,0,21
0,57,15.9,2984,1352,1610,0,21
0,57,16,2975,1287,1678,0,11
0,58,16,2982,1101,1450,0,26
0,59,16.1,2989,1026,2274,0,9
0,60,15.8,2993,1041,2364,0,6
0,60,15.6,2975,1046,3100,0,7
0,60,15.5,2972,1108,2950,0,15
0,60,15.8,2988,1208,3026,0,197
0,60,15.9,2992,1074,2326,0,8
0,60,16.2,2979,984,2671,0,11
0,60,16.3,2971,1167,2217,0,14
0,60,16.4,2986,1122,2815,2083,118
0,60,16.4,2992,1022,2815,2100,43
0,60,15.7,2974,1005,2772,2101,12
0,61,15.3,2966,975,2858,2120,14
0,61,15.1,2981,1362,2977,2134,12
0,61,15,2995,1481,3031,2169,21
0,61,14.9,2972,1389,2949,2175,27
0,61,14.9,2968,2619,2949,2183,23
0,61,14.9,2976,2943,2021,2190,33
0,62,14.8,2993,2009,1893,2196,24
0,61,14.8,3000,1307,740,2196,7
0,61,14.9,3002,894,1682,2196,6
0,61,14.9,2992,1092,1682,2190,16
0,61,14.9,2994,1128,2027,2190,22
0,61,14.7,2994,1143,2464,2175,20
0,61,14.6,2998,1145,1424,2169,10
0,61,14.6,2995,1128,3456,2169,14
0,61,14.6,2989,1003,3456,2169,15
0,58,14.3,2991,984,3474,2169,14
0,56,14.1,3002,1117,3390,2255,8
0,55,13.8,3005,1090,2147,2256,8
0,55,13.6,2993,1973,2266,2287,12
0,55,13.5,2986,1986,2179,2287,15
0,55,13.5,2995,1298,2434,2293,10
0,55,13.5,3003,1165,1916,2293,7
0,55,13.5,2999,845,2450,2293,9
0,55,13.2,2991,1001,2285,2287,9
0,54,13.2,2999,1109,2518,2287,13
0,54,13.2,3006,1102,2547,2287,7
0,54,13.2,3006,1141,1661,2287,15
0,54,13.2,2998,1234,2620,2287,11
0,54,13.2,2991,1213,2198,2287,15
0,54,13.2,3006,1332,2333,2293,5
0,54,13.2,3008,1330,2151,2293,13
0,54,13.2,2993,1035,2143,2293,9
0,54,13.2,2993,952,2122,2293,7
0,55,13.2,3000,967,2837,2293,10
0,55,13.2,3010,1051,2873,2293,8
0,55,13.2,3003,1307,3318,2293,10
0,55,13.2,2992,1296,3318,2293,10
0,55,13.2,3001,1246,3024,2293,7
0,56,13.9,3011,1246,3010,2293,7
0,57,14.3,3007,1088,2689,2367,19
0,58,14.5,3000,1677,2852,2384,13
0,58,14.6,2999,2004,2991,2404,17
0,58,14.6,3012,1901,3035,2418,9
0,58,14.6,3020,1561,2262,2448,10
0,58,14.6,2999,1281,3051,2450,13
0,59,14.5,3005,1300,2622,2568,16
0,59,14.6,3012,1314,3049,2579,8
0,59,14.6,3002,1354,2655,2601,13
0,59,14.6,2997,1209,3068,2611,14
0,60,14.6,3008,1276,3036,2616,23
0,62,14.6,3013,1212,3280,2639,5
0,63,14.4,3012,1068,3160,2645,11
0,64,14.3,3000,1117,3048,2645,14
0,64,14.3,3002,1049,2618,2645,13
0,64,14.3,3012,1110,2621,2645,7
0,64,14.3,3014,1160,1873,2639,12
0,64,14.3,3003,1141,2520,2639,10
0,63,14.8,2997,1172,2268,2639,14
0,63,15,3003,1348,2590,2639,15
0,63,15.1,3020,1319,2300,2611,7
0,63,15.2,3010,3235,2262,2601,14
0,63,15.2,3004,3216,1974,2459,11
0,63,15.2,3003,1484,1044,2450,18
0,63,15.2,3014,1595,3014,2448,33
0,63,15.2,3017,1157,2502,2418,11
0,63,15.2,3005,952,4287,2418,8
0,62,14.8,3013,976,4287,2448,54
0,62,14.5,3016,1142,3452,2450,32
0,61,14.3,3019,1123,3271,2459,10
0,60,14.2,3022,1119,2382,2601,7
0,60,14.4,3022,1175,2219,2611,12
0,60,14.5,3023,1224,1770,2611,15
0,60,14.6,3023,1244,1499,2611,12
0,60,14.6,3023,1225,858,2611,10
0,60,14.6,3022,1199,300,2601,9
3,60,0,3028,1146,243,2459,11
3,60,0,3025,1133,151,2450,13
3,60,0,3012,1238,111,2418,12
3,58,0,3000,1149,129,2386,13
3,57,0,3020,1035,208,2386,21
3,56,0,3014,1038,971,2386,24
0,56,18.3,3001,1446,2164,2386,17
0,56,18.3,3012,2497,2515,2386,22
0,56,18.3,3013,3968,3948,2418,22
0,56,18.3,2767,3957,3967,2450,44
0,56,18.3,2838,5708,3560,2459,43
2,56,18.3,3125,14437,7159,0,151
2,56,18.3,1052,33415,11336,0,184
2,56,18.3,1843,35273,27424,0,328
2,56,18.3,2788,34772,27424,0,293
2,56,18.3,2546,32735,27123,0,74
2,56,18.3,2663,13956,25900,0,48
0,56,18.3,2558,7239,25069,0,87
0,56,18.3,2716,8390,28305,0,44
0,56,18.3,2757,7207,28263,0,15
0,56,18.3,2780,1375,27663,0,11
0,56,18.3,2799,1318,18429,0,16
0,56,18.3,2798,1485,16674,0,18
0,56,18.3,2805,1740,3925,0,36
0,56,18.3,2834,1689,5176,0,36
0,56,18.3,2854,1214,4300,0,14
0,56,18.3,2862,926,3270,0,8
0,56,18.3,2872,886,5554,0,20
0,56,18.3,2871,1016,5554,0,13
0,56,18.3,2799,3550,7463,0,51
0,56,18.3,2750,6336,7411,0,206
0,56,18.3,2828,7310,2097,0,27
0,56,18.3,2843,5162,9673,0,30
0,56,18.3,2856,1421,10985,0,42
0,56,18.3,2873,1108,12815,0,12
0,56,18.3,2876,1057,12687,0,34
0,56,18.3,2888,1164,8590,0,41
0,56,18.3,2898,1181,4004,0,13
0,56,18.3,2907,1092,4138,0,11
0,56,18.3,2908,1340,3377,0,29
0,56,18.3,2886,1587,4024,0,18
0,59,16.9,2906,1570,3973,0,20
0,60,16.2,2916,1254,5104,0,25
0,57,15.6,2924,1229,5356,0,12
0,56,15.3,2918,1706,8208,0,26
0,55,15.1,2928,1742,8037,0,42
0,55,15,2932,1373,9770,0,25
0,55,15,2939,1072,9020,0,12
0,55,15,2936,1384,10203,0,20
0,54,15,2944,1715,10694,0,48
0,54,14.6,2954,1469,10765,0,36
0,54,14.3,2960,1147,11659,0,9
0,54,14.2,2950,1571,10397,0,15
0,54,14.2,2955,2190,11278,0,39
0,54,14.2,2965,1914,9988,0,21
0,54,14.2,2971,1136,11989,0,19
0,54,14.2,2974,1166,11987,0,19
0,54,14.2,2956,1455,12974,0,26
0,54,14.7,2960,1603,10885,0,17
0,54,14.5,2977,1411,9691,0,28
0,54,14.3,2982,1193,6557,0,28
0,55,14.3,2981,1074,9856,0,26
0,55,14.2,2971,1225,10787,0,47
0,55,14.2,2984,1450,9332,0,23
0,56,14.1,2990,1351,11134,0,24
0,56,13.9,2992,1150,7658,0,32
0,56,13.8,2897,9946,10742,0,77
2,56,13.8,2583,12990,10946,0,343
2,56,13.8,2585,11428,10509,0,154
0,56,13.8,2722,7975,10591,0,41
0,56,13.8,2774,2180,7852,0,27
0,56,13.8,2798,1426,9722,0,9
0,56,13.8,2787,1417,12819,0,33
0,56,13.8,2825,1570,12883,0,16
0,56,13.8,2850,1322,10653,0,37
0,56,13.8,2860,1014,11481,0,9
0,56,13.8,2870,1027,10974,0,10
0,56,13.8,2858,1221,11743,0,28
0,56,13.8,2854,1380,10413,0,41
0,56,13.8,2890,1399,10413,0,19
0,56,13.8,2899,1230,5702,0,28
0,56,13.8,2904,1132,8358,0,27
0,56,13.8,2908,1260,11486,0,22
0,56,13.8,2890,1380,11383,0,28
0,56,13.8,2900,1400,11481,0,33
0,56,13.8,2921,1276,9038,0,19
0,56,13.8,2924,1166,3858,0,4
0,56,13.8,2926,1132,11795,0,21
0,56,13.8,2922,1347,12743,0,20
0,56,13.8,2909,1483,12215,0,23
0,56,13.8,2935,1308,12215,0,30
0,56,13.8,2939,1198,6355,0,9
0,56,13.8,2946,1165,6654,0,30
0,57,13.4,2937,1281,10689,0,23
0,57,13.2,2926,1433,10689,0,11
0,57,13.1,2948,1322,9970,0,11
0,57,13,2951,1189,10399,0,25
0,57,13,2952,1159,7131,0,7
0,57,13,2948,1104,11501,0,33
0,56,12.8,2934,1229,11432,0,26
0,56,12.7,2952,1316,9447,0,26
0,56,12.6,2959,1237,10000,0,20
0,56,12.6,2963,1183,5425,0,34
0,55,12.3,2956,1214,10935,0,30
0,54,11.9,2950,1349,10935,0,11
0,54,11.7,2962,1429,9291,0,23
0,54,11.6,2968,1315,10525,0,9
0,54,11.6,2973,1141,4585,0,19
0,54,11.6,2965,1165,11238,0,22
0,54,11.6,2955,1363,11238,0,21
0,54,11.7,2962,1359,9607,0,35
0,54,11.7,2974,1203,10996,0,9
0,54,11.7,2977,1170,4598,0,24
0,54,11.7,2978,1127,11474,0,39
0,54,11.7,2967,1158,11650,0,10
0,54,11.7,2960,1352,10278,0,30
0,54,11.7,2976,1415,10278,0,20
0,54,11.7,2983,1247,5270,0,18
0,54,11.7,2986,1148,7853,0,11
0,54,11.7,2976,1435,11396,0,31
0,54,11.7,2966,1593,11208,0,32
0,54,11.7,2984,1463,10541,0,31
0,54,11.7,2990,1299,10207,0,10
0,54,11.6,2991,1240,7098,0,14
0,54,11.5,2979,1546,11844,0,31
0,54,11.4,2978,1631,11777,0,11
0,54,11.4,2997,1275,10974,0,15
0,55,11.4,2998,1134,11769,0,8
0,56,11.4,2998,1212,9678,0,16
0,55,11.4,2979,1328,12798,0,26
0,55,11.7,2985,1288,12295,0,26
0,56,11.9,3000,1183,11632,0,10
0,57,12,3003,1223,10227,0,16
0,57,12,3000,1426,11363,0,26
0,57,12,2988,1514,12332,0,17
0,57,12,2994,1472,10511,0,24
0,57,12,3003,1347,11234,0,22
0,57,12.1,3006,1150,7308,0,13
0,57,12.2,3008,1185,11506,0,16
0,57,12.3,2998,1360,12012,0,13
0,57,12.3,3010,1543,10705,0,16
0,57,12.3,3011,1465,10709,0,13
0,57,12.3,3000,1823,5279,0,32
0,57,12.3,3011,2028,7844,0,24
0,57,12.3,3014,1656,7975,0,28
0,57,12.3,3000,1491,7413,0,20
0,57,12.4,2998,1517,7413,0,45
0,57,12.4,3011,1294,4173,0,20
0,58,12.4,3014,1050,6624,0,13
0,58,12.4,3007,1268,9976,0,17
0,58,12.4,2990,1457,12441,0,16
0,58,13.4,3011,1410,12145,0,30
0,58,13.9,3020,1258,13134,0,27
0,58,14.2,3020,1161,10207,0,18
0,58,14.8,3006,1302,13876,0,25
0,58,15.1,3000,1337,13876,0,29
0,58,15.3,3017,1293,12279,0,7
0,58,15.4,3021,1211,13962,0,20
0,58,15.5,3021,1241,10266,10276,16
0,58,15.5,3004,1658,14106,10293,14
0,58,15.5,3005,1759,13651,10293,15
0,58,15.5,3020,1411,12210,10387,10
0,58,14.8,3019,1195,11239,10613,24
0,58,14.4,3020,1476,11878,10652,12
0,58,13.9,3003,1638,13583,10694,15
0,58,13.6,3016,1552,12036,10735,28
0,58,13.2,3022,1362,13814,10807,24
0,58,13,3026,1184,10689,11048,21
0,58,12.9,3020,1139,14687,11074,21
0,58,12.9,3014,1346,14969,11134,23
0,58,12.9,3026,1638,11835,11142,35
0,58,12.9,3031,1605,12877,11307,27
0,58,12.9,3030,1405,6192,11307,26
0,58,12.8,3018,1335,11554,11307,16
0,58,12.7,3016,1388,11560,11307,18
0,58,12.7,3030,1276,10816,11310,22
0,58,12.6,3033,1159,13029,11359,16
0,58,12.6,3027,1177,11145,11385,16
0,59,12.6,3020,1424,13538,11402,22
0,59,12.6,3018,1571,12708,11408,33
0,59,12.7,3034,1273,11347,11415,16
0,59,12.8,3035,1123,9504,11415,15
0,59,12.8,3029,1244,12350,11415,24
0,59,12.8,3020,1515,13560,11507,25
0,59,12.8,3027,1624,11888,11521,16
0,59,12.8,3036,1352,12789,11532,15
0,59,12.8,3036,1172,8365,11521,10
0,59,12.8,3031,1366,12641,11521,14
0,59,12.8,3022,1532,13456,11521,35
0,59,12.8,3032,1610,11663,11590,39
0,59,12.8,3037,1444,13372,11663,16
0,59,12.8,3039,1091,8308,11521,20
0,59,12.5,3039,1352,13830,11663,18
0,59,12.4,3027,1699,14129,11776,11
0,59,12.3,3036,1619,12445,11802,36
0,59,12.3,3042,1534,12445,11805,14
0,59,12.3,3042,1417,6062,11805,37
0,59,12.3,3034,1413,11904,11805,32
0,59,12.3,3027,1440,12583,11805,41
0,59,12.3,3043,1283,11874,11828,22
0,60,12.3,3046,1158,14410,11837,16
0,60,12.3,3046,1127,11353,12089,12
0,60,12.3,3042,1245,14612,12120,15
0,59,12.5,3052,1382,13886,12169,22
0,59,12.8,3054,1331,12486,12179,9
0,59,13.1,3046,1190,9773,12179,18
0,59,13.2,3039,1210,8627,12179,18
0,58,13.4,3053,1312,8024,12179,40
0,56,13.6,3054,1336,8910,12179,12
0,54,13.9,3050,1307,8848,12179,14
0,53,14.1,3046,1315,9431,12179,35
0,53,14.2,3055,1513,9429,12179,28
0,53,14.2,3053,1611,9027,12169,32
0,53,14.2,3048,1662,8406,12169,25
0,53,14.2,3046,2026,9094,12120,25
0,53,14.2,3055,1891,9094,12089,8
0,53,14.4,3048,1360,10057,12048,17
0,53,14.5,3041,1291,9843,11837,38
0,53,14.5,3050,1296,11750,11805,25
0,53,14.6,3053,1358,12808,11802,33
0,53,14.8,3049,1626,14113,11802,19
0,53,14.9,3039,1662,14550,11802,33
0,53,15,3055,1460,14563,11802,29
0,53,15,3055,1271,14170,11805,17
0,55,15.1,3050,1522,14291,11805,19
0,56,15.3,3038,1642,14736,11805,29
0,57,15.5,3053,1556,14736,11805,43
0,58,15.8,3056,1455,14630,11805,21
0,58,15.9,3054,1345,14723,11805,23
0,58,16,3042,1638,15213,11805,27
0,59,16,3050,1643,15213,11805,25
0,59,16,3059,1292,13978,11805,8
0,60,15.8,3059,1120,14632,11837,17
0,60,15.6,3049,1205,14119,12048,23
0,61,15.5,3048,1348,14638,12089,37
0,62,15.3,3061,1449,12044,12120,31
0,62,15.1,3055,1321,13416,12464,15
0,62,15,3054,1398,8705,12464,25
0,62,15,3066,1516,11821,12120,22
0,62,15,3064,1333,11072,12089,9
0,62,14.7,3056,1246,11174,12048,14
0,62,14.6,3056,1432,9548,12048,32
0,62,14.6,3065,1490,8366,12048,11
0,62,14.6,3065,1356,7085,12048,10
0,62,14.6,3058,1457,7020,11837,24
0,61,15,3064,1489,7968,11487,26
0,61,15.2,3067,1379,7628,11487,19
0,60,15.3,3062,1448,8756,11487,20
0,60,15.4,3052,1584,7816,11467,35
0,60,15.4,3055,1733,8468,11389,38
0,60,15.4,3066,1764,7940,11356,36
0,60,15.4,3062,1543,9338,11356,18
0,60,15.4,3052,1379,11487,11314,30
0,60,15.5,3053,1372,11684,10836,29
0,60,15.6,3062,1499,11194,10836,21
0,60,16,3068,1479,11969,10836,14
0,60,16.3,3052,1344,11411,11314,14
0,60,16.3,3049,1743,12314,11356,60
0,60,16.4,3062,1720,10686,11389,21
0,60,16.4,3066,1251,12802,11389,14
0,60,16.4,3059,1180,10571,11356,21
0,60,16.3,3054,1550,12931,11356,36
0,60,16,3058,1964,11934,11356,26
0,60,15.6,3071,1748,10723,11356,25
0,60,15.4,3067,1403,8020,11353,9
0,60,15.3,3053,1497,9243,11314,32
0,61,15.2,3062,1773,10183,11314,45
0,62,15.1,3070,1669,11676,11314,26
0,64,15,3070,1245,13153,11353,15
0,65,14.5,3062,1201,12670,11356,18
0,65,14.3,3071,1480,13522,11389,22
0,65,14.2,3072,1541,11138,11455,15
0,65,14.2,3065,1436,11792,11467,7
0,65,14.2,3069,1461,9296,11467,22
0,65,14.5,3073,1351,9457,11467,10
0,65,14.5,3066,1401,7726,11467,15
0,65,14.5,3066,1450,7726,11467,37
0,64,14.8,3076,1579,7310,11467,26
0,64,15.1,3078,1505,8656,11467,15
0,64,15.3,3059,1484,8656,11455,26
0,64,15.4,3078,1779,9526,11389,34
0,64,15.4,3076,1643,9452,11356,7
0,64,15.4,3062,1837,10643,11353,18
0,64,15.4,3063,1916,11775,11314,35
0,64,15.7,3071,1553,12629,11314,22
0,63,16.3,3069,1348,13616,11314,24
0,62,16.8,3062,1110,13616,11314,18
0,61,17.2,3075,1270,13818,11314,14
0,61,17.4,3077,1360,13690,11314,13
0,61,17.5,3071,1385,13259,11314,12
0,61,17.6,3064,1540,11927,11314,44
0,61,17.6,3079,1546,12039,11314,31
0,61,17.6,3073,1509,11156,11314,16
0,61,17.7,3062,1548,11217,11314,19
0,61,17.8,3075,4334,11241,11205,46
0,61,17.8,3077,4303,11241,11205,18
0,61,17.8,3067,1440,12306,11205,26
0,61,17.6,3056,1392,13241,11205,18
0,61,17.5,3073,1969,13361,11205,48
0,61,17.3,3077,1921,13993,11233,29
0,62,17.2,3062,1395,13993,11233,19
0,63,17.2,3068,1638,15459,11353,38
0,63,17.2,3078,1400,15430,11455,23
0,62,17,3070,1338,17117,11470,14
0,62,16.9,3059,1508,16695,11471,23
0,62,16.8,3071,1776,16542,11524,49
0,62,16.8,3078,1668,15086,11596,14
0,62,16.8,3070,1605,15923,11615,12
0,62,16.8,3060,1705,16411,11670,29
0,62,16.8,3071,1418,16687,11682,41
0,62,16.8,3076,1339,15698,11707,11
0,62,16.9,3070,1216,16264,11812,19
0,62,16.6,3061,1427,16238,11862,11
0,63,16.4,3073,1476,16375,11898,17
0,64,16.2,3082,1224,15805,11934,16
0,64,16.1,3077,1204,15974,12101,19
0,63,16,3062,1377,13874,12150,33
0,63,15.9,3072,1453,13874,12263,29
0,63,15.8,3077,1331,11938,12408,17
0,63,15.7,3076,1245,12903,12443,10
0,63,15.7,3064,1526,14279,12499,24
0,63,15.7,3074,1563,14512,12673,22
0,63,15.4,3078,1289,14537,12905,10
0,63,15.2,3079,1255,15222,12959,10
0,63,15.1,3081,1341,14577,12969,12
0,63,15.1,3084,1367,14857,13040,9
0,63,15.1,3084,1333,12506,13115,13
0,63,15.2,3085,1267,12506,13229,13
0,63,15.4,3085,1289,6458,13229,7
0,63,15.5,3086,1338,5616,13229,13
0,63,15.5,3078,1449,1959,13229,18
0,63,15.5,3084,1605,692,13229,35
3,63,0,3086,1516,1386,13229,5
3,63,0,3080,1353,2745,13229,18
0,63,15.6,3079,1338,6132,13229,17
0,63,15.6,3087,1152,6454,13229,9
0,62,16.2,3086,1068,8971,13229,14
0,61,16.8,3077,1442,8971,13229,11
0,60,17.1,3088,1445,9559,13229,19
0,60,17.2,3084,1303,9322,13229,20
0,60,17.3,3077,1650,9545,13229,28
0,60,17.3,3090,1685,9561,13229,17
0,60,17.3,3082,1551,9561,13229,19
0,60,17.8,3082,1722,9516,13229,26
0,59,18,3092,1652,9975,13229,30
0,59,17.9,3091,1642,10556,13229,17
0,59,18,3086,1676,10766,13040,11
0,59,18.1,3092,1520,10328,12969,8
0,59,18.5,3089,1429,10328,12959,13
0,59,18.7,3085,1548,9189,12905,12
0,59,18.7,3092,1811,8583,12408,35
0,59,18.9,3093,1638,8618,12263,12
0,59,19.1,3083,1502,8277,12263,16
0,59,19.2,3086,1633,8277,12263,40
0,59,19.2,3092,1483,8773,12263,15
0,59,19.2,3084,1441,9817,12263,9
0,59,19.2,3074,1589,9817,12263,30
0,59,19.2,3092,1495,11113,10550,29
0,59,19.2,3084,1465,12718,10550,17
0,59,19.2,3074,1443,12764,10550,41
0,59,19.2,3088,1464,14006,10550,21
0,60,19,3086,1420,14006,10550,20
0,61,18.9,3074,1570,14432,10550,17
0,61,18.8,3085,1880,14139,10550,29
0,61,18.8,3090,1702,14139,10550,26
0,61,18.8,3074,1613,14082,10550,11
0,61,18.8,3086,1851,14296,10550,24
0,62,18.7,3092,1687,14748,10550,13
0,62,18.6,3084,1274,15346,10550,22
0,63,18.6,3067,1686,15346,10550,23
0,63,18.6,3086,1935,15444,10550,37
0,64,18.6,3088,1507,15258,10550,27
0,64,18.6,3080,1646,15601,10550,18
0,64,18.6,3069,1904,16938,10550,15
0,65,18.6,3085,1582,16938,10550,29
0,65,18.6,3089,1223,17330,10550,20
0,65,18.3,3080,1225,17217,10550,23
0,65,18.1,3072,1625,16551,10550,32
0,65,18,3087,1773,16521,10550,22
0,65,18,3090,1407,15709,10550,35
0,65,18,3084,1431,15238,10550,20
0,65,18,3073,1545,15250,10550,38
0,65,17.9,3085,1678,15121,10550,24
0,66,17,3091,1548,15285,10550,15
0,66,16.4,3084,1112,14648,10550,8
